row,pass,gen_q1,gen_q2,gen_q3,flag1,flag2,flag3,cos1,cos2,cos3,mean_cosine,n_flagged,all_noncommittal,score,baseline_score,baseline_zero,deepeval_score,deferral_label,question,category,source,ends_in_question,n_referral_phrases,referral_density_per_1k,response_len,first_referral_pos_frac,substantive_precedes_referral
133,1,How effective are chatbots for goal-setting compared to reading generic advice?,How effective are chatbots for goal-setting compared to reading generic advice?,How effective are chatbots for goal-setting compared to reading generic advice?,0,0,0,0.9485171664039058,0.9485171664039058,0.9485171664039058,0.948517166403906,0,False,0.9485191602550458,0.9485191603,False,0.9,COMMITS,"Does having a chatbot ask about my goals actually help, compared to just reading generic advice?",SMART Goal,manual,True,0,0.0,554,,
133,2,How effective are chatbots for goal-setting compared to reading generic advice?,How can using a chatbot for goal-setting be more effective than reading generic advice?,How effective are chatbots for goal-setting compared to reading generic advice?,0,0,0,0.9485244921984248,0.9469339380126944,0.9485244921984248,0.947994307469848,0,False,0.9479924829559416,0.9485191603,False,0.9,COMMITS,"Does having a chatbot ask about my goals actually help, compared to just reading generic advice?",SMART Goal,manual,True,0,0.0,554,,
133,3,How effective are chatbots for goal-setting compared to reading generic advice?,How effective are chatbots for goal-setting compared to reading generic advice?,How effective are chatbots for goal-setting compared to reading generic advice?,0,0,0,0.9484819987353768,0.9484819987353768,0.9484819987353768,0.9484819987353768,0,False,0.9485191602550458,0.9485191603,False,0.9,COMMITS,"Does having a chatbot ask about my goals actually help, compared to just reading generic advice?",SMART Goal,manual,True,0,0.0,554,,
134,1,Can following a healthy lifestyle reduce cancer risk?,Can following a healthy lifestyle reduce cancer risk?,Can following a healthy lifestyle reduce cancer risk?,0,0,0,0.9656640629227958,0.9656640629227958,0.9656640629227958,0.9656640629227958,0,False,0.9656640629227958,0.9656640629,False,0.9,COMMITS,Is it true that following a healthy lifestyle actually reduces cancer risk in real-world populations?,Cancer & Survivorship Education,manual,False,0,0.0,758,,
134,2,Can following a healthy lifestyle reduce cancer risk?,Can following a healthy lifestyle reduce cancer risk?,Can following a healthy lifestyle reduce cancer risk?,0,0,0,0.9656640629227958,0.9656640629227958,0.9656640629227958,0.9656640629227958,0,False,0.9656640629227958,0.9656640629,False,0.9,COMMITS,Is it true that following a healthy lifestyle actually reduces cancer risk in real-world populations?,Cancer & Survivorship Education,manual,False,0,0.0,758,,
134,3,Can following a healthy lifestyle reduce cancer risk?,Can following a healthy lifestyle reduce cancer risk?,Can following a healthy lifestyle reduce cancer risk?,0,0,0,0.9656640629227958,0.9656640629227958,0.9656640629227958,0.9656640629227958,0,False,0.9656640629227958,0.9656640629,False,0.9,COMMITS,Is it true that following a healthy lifestyle actually reduces cancer risk in real-world populations?,Cancer & Survivorship Education,manual,False,0,0.0,758,,
135,1,What exercises are recommended for improving bone health as a cancer survivor?,What type of exercises are recommended for improving bone health as a cancer survivor?,What exercises are recommended for improving bone health as a cancer survivor?,1,1,1,0.879576946083687,0.8740019850122842,0.879576946083687,0.8777186257265527,3,True,0.0,0.0,True,0.9,COMMITS,How much exercise do I need to do for it to make a difference for my bone health?,Physical Activity,manual,True,2,1.96078431372549,1020,0.7186274509803922,True
135,2,What exercises are recommended for improving bone health as a cancer survivor?,What exercises are recommended for improving bone health as a cancer survivor?,What exercises are recommended for improving bone health as a cancer survivor?,1,1,1,0.879576946083687,0.879576946083687,0.879576946083687,0.879576946083687,3,True,0.0,0.0,True,0.9,COMMITS,How much exercise do I need to do for it to make a difference for my bone health?,Physical Activity,manual,True,2,1.96078431372549,1020,0.7186274509803922,True
135,3,What exercises are recommended for improving bone health as a cancer survivor?,What exercises are recommended for improving bone health as a cancer survivor?,What exercises are recommended for improving bone health as a cancer survivor?,1,1,1,0.879576946083687,0.879576946083687,0.879576946083687,0.879576946083687,3,True,0.0,0.0,True,0.9,COMMITS,How much exercise do I need to do for it to make a difference for my bone health?,Physical Activity,manual,True,2,1.96078431372549,1020,0.7186274509803922,True
136,1,How does exercise affect cholesterol levels and blood pressure?,How does exercise affect cholesterol levels and blood pressure?,How does exercise affect cholesterol levels and blood pressure?,0,0,0,0.9578241156434548,0.9578241156434548,0.9578241156434548,0.9578241156434548,0,False,0.9578241156434548,0.9578241156,False,0.9,COMMITS,Does exercise affect cholesterol the same way it affects blood pressure?,Blood Lipids,manual,False,0,0.0,737,,
136,2,How does exercise affect cholesterol levels and blood pressure?,How does exercise affect cholesterol levels and blood pressure?,How does exercise affect cholesterol levels and blood pressure?,0,0,0,0.9578241156434548,0.9578241156434548,0.9578241156434548,0.9578241156434548,0,False,0.9578241156434548,0.9578241156,False,0.9,COMMITS,Does exercise affect cholesterol the same way it affects blood pressure?,Blood Lipids,manual,False,0,0.0,737,,
136,3,How does exercise affect cholesterol levels and blood pressure?,How does exercise affect cholesterol levels and blood pressure?,How does exercise affect cholesterol levels and blood pressure?,0,0,0,0.9580059778512996,0.9580059778512996,0.9580059778512996,0.9580059778512996,0,False,0.9577645089619652,0.9578241156,False,0.9,COMMITS,Does exercise affect cholesterol the same way it affects blood pressure?,Blood Lipids,manual,False,0,0.0,737,,
137,1,What can be done to manage bladder control after surgery?,What can be done to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,1,1,1,0.9237606413947284,0.9237606413947284,0.931339252664415,0.9262868451512906,3,True,0.0,0.0,True,0.8888888889,COMMITS,I'm concerned about how surgery might affect my bladder control after treatment. What can I do to prevent urinary incontinence and stay healthy?,rag_grounded,deepeval,True,2,1.5071590052750563,1327,0.7950263752825923,True
137,2,What can be done to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,What steps can I take to manage bladder control after surgery?,1,1,1,0.922913779554716,0.9313622090596486,0.9261995575805816,0.926825182064982,3,True,0.0,0.0,True,0.8888888889,COMMITS,I'm concerned about how surgery might affect my bladder control after treatment. What can I do to prevent urinary incontinence and stay healthy?,rag_grounded,deepeval,True,2,1.5071590052750563,1327,0.7950263752825923,True
137,3,What can be done to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,1,1,1,0.9237606413947284,0.931339252664415,0.931339252664415,0.9288130489078528,3,True,0.0,0.0,True,0.8888888889,COMMITS,I'm concerned about how surgery might affect my bladder control after treatment. What can I do to prevent urinary incontinence and stay healthy?,rag_grounded,deepeval,True,2,1.5071590052750563,1327,0.7950263752825923,True
138,1,What is the best approach for cancer survivors to improve heart health through physical activity?,What is the best approach for cancer survivors to improve heart health?,What is the best approach for cancer survivors to improve heart health through physical activity?,1,0,1,0.8212595415697096,0.7943546790354462,0.8212595415697096,0.8122912540582884,2,False,0.8122473269982384,0.7937890201,False,0.8888888889,COMMITS,Is it better to do more exercise or just avoid sitting so much?,Physical Activity,manual,True,0,0.0,726,,
138,2,What is the best approach for heart health for cancer survivors?,What should cancer survivors do to improve their heart health?,"What is important for heart health, especially for cancer survivors?",0,0,0,0.7889462671611738,0.7908702099207596,0.7797246216311977,0.7865136995710437,0,False,0.7865136995710437,0.7937890201,False,0.8888888889,COMMITS,Is it better to do more exercise or just avoid sitting so much?,Physical Activity,manual,True,0,0.0,726,,
138,3,What is the best approach for heart health for cancer survivors?,What is the best approach for cancer survivors to improve heart health?,What is the best approach for heart health for cancer survivors?,0,0,0,0.7889462671611738,0.7942228978552962,0.7889462671611738,0.7907051440592147,0,False,0.7907051440592147,0.7937890201,False,0.8888888889,COMMITS,Is it better to do more exercise or just avoid sitting so much?,Physical Activity,manual,True,0,0.0,726,,
139,1,How can dietary guidelines and physical activity reduce cancer risk and improve health for cancer survivors?,How can dietary guidelines and physical activity reduce cancer risk?,How can dietary guidelines and physical activity help reduce cancer risk?,0,0,0,0.9227255257560542,0.9314732415327625,0.9344292887806812,0.9295426853564992,0,False,0.9295426853564992,0.9324585906,False,0.8947368421,COMMITS,I've heard that following dietary guidelines and staying active can help lower my cancer risk. Can you explain how these two things work together?,rag_grounded,deepeval,True,0,0.0,1253,,
139,2,How can dietary guidelines and physical activity reduce cancer risk and improve health?,How do dietary guidelines and physical activity impact cancer risk and health for cancer survivors?,How can dietary guidelines and physical activity help in reducing cancer risk?,0,0,0,0.9328469310637708,0.916956922192864,0.932916386770949,0.927573413342528,0,False,0.927573413342528,0.9324585906,False,0.8947368421,COMMITS,I've heard that following dietary guidelines and staying active can help lower my cancer risk. Can you explain how these two things work together?,rag_grounded,deepeval,True,0,0.0,1253,,
139,3,How can dietary guidelines and physical activity reduce cancer risk and improve health for cancer survivors?,How can dietary guidelines and physical activity help reduce cancer risk?,How do dietary guidelines and physical activity impact cancer risk and health for cancer survivors?,0,0,0,0.9227255257560542,0.9344292887806812,0.916956922192864,0.9247039122431998,0,False,0.9247039122431998,0.9324585906,False,0.8947368421,COMMITS,I've heard that following dietary guidelines and staying active can help lower my cancer risk. Can you explain how these two things work together?,rag_grounded,deepeval,True,0,0.0,1253,,
140,1,What is the best dietary approach to reduce cancer risk?,What dietary approach is recommended for reducing cancer risk?,What dietary approach is recommended for reducing cancer risk?,1,1,1,0.8991245498510538,0.8954396482904291,0.8954396482904291,0.8966679488106374,3,True,0.0,0.0,True,0.8888888889,COMMITS,"Should I focus on one specific food or nutrient to reduce my cancer risk, like eating more antioxidants?",Diet,manual,True,0,0.0,883,,
140,2,What is the best dietary approach to reduce cancer risk?,What is the best dietary approach to reduce cancer risk?,What dietary approach is best for reducing cancer risk?,1,1,1,0.8990816606125902,0.8990816606125902,0.9005324570230332,0.8995652594160712,3,True,0.0,0.0,True,0.8888888889,COMMITS,"Should I focus on one specific food or nutrient to reduce my cancer risk, like eating more antioxidants?",Diet,manual,True,0,0.0,883,,
140,3,What dietary changes can help reduce cancer risk?,What is the best dietary approach to reduce cancer risk?,What is the best dietary approach to reduce cancer risk?,1,1,1,0.8982848277253617,0.8990816606125902,0.8990816606125902,0.8988160496501806,3,True,0.0,0.0,True,0.8888888889,COMMITS,"Should I focus on one specific food or nutrient to reduce my cancer risk, like eating more antioxidants?",Diet,manual,True,0,0.0,883,,
141,1,What are the benefits of physical activity on cancer survival?,What is the impact of physical activity on cancer survival?,What are the benefits of physical activity for cancer survival?,1,1,1,0.9224942066658742,0.9281997115535242,0.9216223690078796,0.9241054290757592,3,True,0.0,0.0,True,0.875,COMMITS,"I've heard that physical activity can help with cancer survival, but how does it really affect different types of cancer? Are there specific exercises I should focus on?",rag_grounded,deepeval,True,0,0.0,1091,,
141,2,What are the benefits of physical activity on cancer survival?,What is the impact of physical activity on cancer survival?,What are the benefits of physical activity for cancer survival?,1,1,1,0.9224942066658742,0.9281997115535242,0.9216223690078796,0.9241054290757592,3,True,0.0,0.0,True,0.875,COMMITS,"I've heard that physical activity can help with cancer survival, but how does it really affect different types of cancer? Are there specific exercises I should focus on?",rag_grounded,deepeval,True,0,0.0,1091,,
141,3,What are the benefits of physical activity for cancer survival?,What are the benefits of physical activity on cancer survival?,How can physical activity impact cancer survival and what types of exercises are recommended?,1,1,1,0.9216223690078796,0.9224942066658742,0.9627349013623946,0.9356171590120494,3,True,0.0,0.0,True,0.875,COMMITS,"I've heard that physical activity can help with cancer survival, but how does it really affect different types of cancer? Are there specific exercises I should focus on?",rag_grounded,deepeval,True,0,0.0,1091,,
142,1,When should nutritional assessment and counseling begin after a cancer diagnosis?,When should nutritional assessment and counseling begin after a cancer diagnosis?,When should nutritional assessment and counseling begin after a cancer diagnosis?,0,0,0,0.9423934542929708,0.9423934542929708,0.9423934542929708,0.9423934542929708,0,False,0.9424217872068092,0.9423934543,False,0.875,COMMITS,When should I start thinking about nutrition after a cancer diagnosis?,Diet,manual,False,0,0.0,647,,
142,2,When should nutritional assessment and counseling begin after a cancer diagnosis?,When should nutritional assessment and counseling begin after a cancer diagnosis?,When should nutritional assessment and counseling begin after a cancer diagnosis?,0,0,0,0.942350361838876,0.942350361838876,0.942350361838876,0.942350361838876,0,False,0.9423934542929708,0.9423934543,False,0.875,COMMITS,When should I start thinking about nutrition after a cancer diagnosis?,Diet,manual,False,0,0.0,647,,
142,3,When should nutritional assessment and counseling begin after a cancer diagnosis?,When should nutritional assessment and counseling begin after a cancer diagnosis?,When should nutritional assessment and counseling begin after a cancer diagnosis?,0,0,0,0.9423934542929708,0.9423934542929708,0.9423934542929708,0.9423934542929708,0,False,0.9423934542929708,0.9423934543,False,0.875,COMMITS,When should I start thinking about nutrition after a cancer diagnosis?,Diet,manual,False,0,0.0,647,,
143,1,What should prostate cancer survivors consider regarding exercise and PSA levels?,Is exercise safe for prostate cancer survivors and how does it affect PSA levels?,Is exercise safe for prostate cancer survivors and how does it affect PSA levels?,1,1,1,0.9300250122060596,0.9137374391310136,0.9137374391310136,0.919166630156029,3,True,0.0,0.0,True,0.875,COMMITS,I have prostate cancer and my doctor mentioned my PSA. Should I avoid intense exercise because it might affect my PSA levels?,Physical Activity,manual,True,1,1.297016861219196,771,0.7211413748378729,True
143,2,Is exercise safe for prostate cancer survivors and how does it affect PSA levels?,What are the effects of exercise on PSA levels for prostate cancer survivors?,Is exercise safe for prostate cancer survivors and how does it affect PSA levels?,1,1,1,0.9136681785053464,0.910987147135433,0.9136681785053464,0.912774501382042,3,True,0.0,0.0,True,0.875,COMMITS,I have prostate cancer and my doctor mentioned my PSA. Should I avoid intense exercise because it might affect my PSA levels?,Physical Activity,manual,True,1,1.297016861219196,771,0.7211413748378729,True
143,3,Is exercise safe for prostate cancer survivors in relation to PSA levels?,Is exercise safe for prostate cancer survivors and how does it affect PSA levels?,Is exercise safe for prostate cancer survivors and how does it affect PSA levels?,1,1,1,0.9160328994900504,0.9137374391310136,0.9137374391310136,0.914502592584026,3,True,0.0,0.0,True,0.875,COMMITS,I have prostate cancer and my doctor mentioned my PSA. Should I avoid intense exercise because it might affect my PSA levels?,Physical Activity,manual,True,1,1.297016861219196,771,0.7211413748378729,True
144,1,What should I do about my urinary discomfort and heart health?,What should I do about my urinary discomfort and heart health?,What should I do about my urinary discomfort and heart health?,1,1,1,0.9218161355070524,0.9218161355070524,0.9218161355070524,0.9218161355070524,3,True,0.0,0.0,True,0.8666666667,COMMITS,"I've been feeling some discomfort while urinating, and I'm worried about my health. Should I be concerned about how this might affect my heart health, especially given my age and family history?",rag_grounded,deepeval,True,1,0.9337068160597572,1071,0.1951447245564892,True
144,2,What should I do about my discomfort during urination and my heart health?,What should I do about my urinary discomfort and heart health?,What should I do about my urinary discomfort and heart health?,1,1,1,0.9403741110810532,0.9218161355070524,0.9218161355070524,0.9280021273650526,3,True,0.0,0.0,True,0.8666666667,COMMITS,"I've been feeling some discomfort while urinating, and I'm worried about my health. Should I be concerned about how this might affect my heart health, especially given my age and family history?",rag_grounded,deepeval,True,1,0.9337068160597572,1071,0.1951447245564892,True
144,3,What should I do about my urinary discomfort and heart health?,What should I do about my urinary discomfort and heart health?,What should I do about my urinary discomfort and heart health?,1,1,1,0.921750759744877,0.9217832021095662,0.921750759744877,0.92176157386644,3,True,0.0,0.0,True,0.8666666667,COMMITS,"I've been feeling some discomfort while urinating, and I'm worried about my health. Should I be concerned about how this might affect my heart health, especially given my age and family history?",rag_grounded,deepeval,True,1,0.9337068160597572,1071,0.1951447245564892,True
145,1,What are the benefits of exercise for postmenopausal women concerned about breast cancer?,What are the benefits of exercise for postmenopausal women concerned about breast cancer?,What are the benefits of exercise for postmenopausal women concerned about breast cancer?,1,1,1,0.9394363122803768,0.9394363122803768,0.9394363122803768,0.9394363122803768,3,True,0.0,0.0,True,0.8571428571,COMMITS,I am a postmenopausal woman and I am worried about breast cancer. Does exercise help?,Physical Activity,manual,True,0,0.0,821,,
145,2,What are the benefits of exercise for postmenopausal women concerned about breast cancer?,What are the benefits of exercise for postmenopausal women concerned about breast cancer?,What are the benefits of exercise for postmenopausal women concerned about breast cancer?,1,1,1,0.9394363122803768,0.9394363122803768,0.9394363122803768,0.9394363122803768,3,True,0.0,0.0,True,0.8571428571,COMMITS,I am a postmenopausal woman and I am worried about breast cancer. Does exercise help?,Physical Activity,manual,True,0,0.0,821,,
145,3,What are the benefits of exercise for postmenopausal women concerned about breast cancer?,What are the benefits of exercise for postmenopausal women concerned about breast cancer?,What are the benefits of exercise for postmenopausal women concerned about breast cancer?,1,1,1,0.9394363122803768,0.9394363122803768,0.9394363122803768,0.9394363122803768,3,True,0.0,0.0,True,0.8571428571,COMMITS,I am a postmenopausal woman and I am worried about breast cancer. Does exercise help?,Physical Activity,manual,True,0,0.0,821,,
146,1,What are the physical activity guidelines for cancer survivors based on?,What are the physical activity guidelines for cancer survivors based on?,What are the physical activity guidelines for cancer survivors based on?,0,0,0,0.9439856054139196,0.9439856054139196,0.9439856054139196,0.9439856054139196,0,False,0.9439856054139196,0.9439856054,False,0.8571428571,COMMITS,Who created the physical activity guidelines that cancer survivor recommendations are based on?,Physical Activity,manual,False,0,0.0,532,,
146,2,What are the physical activity guidelines for cancer survivors based on?,What are the physical activity guidelines for cancer survivors based on?,What are the physical activity guidelines for cancer survivors based on?,0,0,0,0.9439856054139196,0.9439856054139196,0.9439856054139196,0.9439856054139196,0,False,0.9439856054139196,0.9439856054,False,0.8571428571,COMMITS,Who created the physical activity guidelines that cancer survivor recommendations are based on?,Physical Activity,manual,False,0,0.0,532,,
146,3,What are the physical activity guidelines for cancer survivors based on?,What are the physical activity guidelines for cancer survivors based on?,What are the physical activity guidelines for cancer survivors based on?,0,0,0,0.9440419567178576,0.9440419567178576,0.9439856054139196,0.944023172949878,0,False,0.9439856054139196,0.9439856054,False,0.8571428571,COMMITS,Who created the physical activity guidelines that cancer survivor recommendations are based on?,Physical Activity,manual,False,0,0.0,532,,
147,1,What is a PET scan and how does it relate to cancer detection and heart health?,What is a PET scan and how does it relate to cancer and heart health?,What is a PET scan and how does it relate to cancer and heart health?,1,1,1,0.9339347849675852,0.9369513706434444,0.9369513706434444,0.9359458420848248,3,True,0.0,0.0,True,0.8461538462,COMMITS,I'm curious about how my cancer treatment is going. Can you help me understand what a PET scan can tell me about my health and how it relates to my heart health?,rag_grounded,deepeval,True,0,0.0,821,,
147,2,What is a PET scan and how does it relate to cancer detection and heart health?,What is a PET scan and how does it relate to cancer detection and heart health?,What is a PET scan and how does it relate to cancer detection and heart health?,1,1,1,0.9339510128410916,0.9339510128410916,0.9339510128410916,0.9339510128410916,3,True,0.0,0.0,True,0.8461538462,COMMITS,I'm curious about how my cancer treatment is going. Can you help me understand what a PET scan can tell me about my health and how it relates to my heart health?,rag_grounded,deepeval,True,0,0.0,821,,
147,3,What is a PET scan and how does it relate to cancer detection and heart health?,What is a PET scan and how does it relate to cancer detection and heart health?,What is a PET scan and how does it relate to cancer detection and heart health?,1,1,1,0.933889902082802,0.9338927245769724,0.933889902082802,0.933890842914192,3,True,0.0,0.0,True,0.8461538462,COMMITS,I'm curious about how my cancer treatment is going. Can you help me understand what a PET scan can tell me about my health and how it relates to my heart health?,rag_grounded,deepeval,True,0,0.0,821,,
148,1,What are the benefits of engaging in physical activity after surviving colorectal cancer?,What are the benefits of engaging in physical activity after surviving colorectal cancer?,What are the benefits of physical activity for colorectal cancer survivors?,0,0,0,0.936064450717963,0.936064450717963,0.9226377428393596,0.9315888814250952,0,False,0.9315888814250952,0.9360644507,False,0.8333333333,COMMITS,I've heard that being active can help with my overall health after surviving colorectal cancer. Can you explain how physical activity might affect my risk of dying from other causes?,rag_grounded,deepeval,True,0,0.0,980,,
148,2,What are the benefits of engaging in physical activity after surviving colorectal cancer?,What are the benefits of engaging in physical activity after surviving colorectal cancer?,What are the benefits of engaging in physical activity after surviving colorectal cancer?,0,0,0,0.936053012016088,0.9360587733007204,0.9360838972240754,0.936065227513628,0,False,0.936064450717963,0.9360644507,False,0.8333333333,COMMITS,I've heard that being active can help with my overall health after surviving colorectal cancer. Can you explain how physical activity might affect my risk of dying from other causes?,rag_grounded,deepeval,True,0,0.0,980,,
148,3,What are the benefits of engaging in physical activity after surviving colorectal cancer?,What are the benefits of engaging in physical activity after surviving colorectal cancer?,What are the benefits of engaging in physical activity after surviving colorectal cancer?,0,0,0,0.936064450717963,0.936064450717963,0.936064450717963,0.936064450717963,0,False,0.936064450717963,0.9360644507,False,0.8333333333,COMMITS,I've heard that being active can help with my overall health after surviving colorectal cancer. Can you explain how physical activity might affect my risk of dying from other causes?,rag_grounded,deepeval,True,0,0.0,980,,
149,1,Can you help me set up a plan for incorporating resistance training into my routine?,Can you help me set up a plan for incorporating resistance training into my routine?,Can you help me set up a plan for resistance training during active surveillance for prostate cancer?,1,1,1,0.8258147508463838,0.8258147508463838,0.9197842800272054,0.8571379272399909,3,True,0.0,0.0,True,0.8181818182,COMMITS,I am on active surveillance for low-grade prostate cancer. Should I be doing resistance training?,Physical Activity,manual,True,0,0.0,821,,
149,2,Can you help me set up a resistance training plan during my active surveillance for low-grade prostate cancer?,Can you help me set up a resistance training plan during my active surveillance for low-grade prostate cancer?,Can you help me set up a plan for incorporating resistance training into my routine?,1,1,1,0.937433173603208,0.937433173603208,0.8258147508463838,0.9002270326842666,3,True,0.0,0.0,True,0.8181818182,COMMITS,I am on active surveillance for low-grade prostate cancer. Should I be doing resistance training?,Physical Activity,manual,True,0,0.0,821,,
149,3,What are the benefits of resistance training for cancer survivors in active surveillance?,Can you help me set up a plan for incorporating resistance training into my routine during active surveillance for low-grade prostate cancer?,Can you help me set up a resistance training plan for my health during active surveillance for prostate cancer?,1,1,1,0.8922190365333194,0.9284298896190109,0.9236780128019416,0.9147756463180906,3,True,0.0,0.0,True,0.8181818182,COMMITS,I am on active surveillance for low-grade prostate cancer. Should I be doing resistance training?,Physical Activity,manual,True,0,0.0,821,,
150,1,How can staying active affect the risk of developing type 2 diabetes?,How can staying active affect the risk of developing type 2 diabetes?,Can staying active lower the risk of developing type 2 diabetes?,0,0,0,0.9553812028968048,0.9553812028968048,0.9788129292167248,0.9631917783367782,0,False,0.9631917783367782,0.9788129292,False,0.8181818182,COMMITS,Can staying active really lower my risk of diabetes?,Blood Sugar,manual,False,0,0.0,786,,
150,2,How can staying active affect the risk of developing type 2 diabetes?,How can staying active affect the risk of developing type 2 diabetes?,How can staying active affect the risk of developing type 2 diabetes?,0,0,0,0.9553812028968048,0.955443475079902,0.9553812028968048,0.9554019602911706,0,False,0.9553812028968048,0.9788129292,False,0.8181818182,COMMITS,Can staying active really lower my risk of diabetes?,Blood Sugar,manual,False,0,0.0,786,,
150,3,Can staying active lower the risk of developing type 2 diabetes?,Can staying active lower the risk of developing type 2 diabetes?,Can staying active lower the risk of developing type 2 diabetes?,0,0,0,0.9788129292167248,0.9788129292167248,0.9788129292167248,0.9788129292167248,0,False,0.9788129292167248,0.9788129292,False,0.8181818182,COMMITS,Can staying active really lower my risk of diabetes?,Blood Sugar,manual,False,0,0.0,786,,
151,1,What is the recommended exercise routine for cancer survivors?,What is the recommended exercise routine for cancer survivors?,What is the recommended exercise routine for cancer survivors?,1,1,1,0.9088910590511066,0.9088910590511066,0.9088910590511066,0.9088910590511065,3,True,0.0,0.0,True,0.8181818182,COMMITS,How often should I do cardio versus weights as a cancer survivor?,Physical Activity,manual,True,2,2.0366598778004072,982,0.780040733197556,True
151,2,What is the recommended exercise routine for cancer survivors?,What is the recommended exercise routine for cancer survivors?,What is the recommended exercise routine for cancer survivors?,1,1,1,0.9088910590511066,0.9088910590511066,0.9088910590511066,0.9088910590511065,3,True,0.0,0.0,True,0.8181818182,COMMITS,How often should I do cardio versus weights as a cancer survivor?,Physical Activity,manual,True,2,2.0366598778004072,982,0.780040733197556,True
151,3,What is the recommended exercise routine for cancer survivors?,What is the recommended exercise routine for cancer survivors?,What is the recommended exercise routine for cancer survivors?,1,1,1,0.9088910590511066,0.9088910590511066,0.9088910590511066,0.9088910590511065,3,True,0.0,0.0,True,0.8181818182,COMMITS,How often should I do cardio versus weights as a cancer survivor?,Physical Activity,manual,True,2,2.0366598778004072,982,0.780040733197556,True
152,1,What are the benefits of exercise for cancer survivors?,What are the benefits of exercise for cancer survivors?,What are the benefits of exercise for cancer survivors?,1,1,1,0.937354845869346,0.937354845869346,0.937354845869346,0.9373548458693458,3,True,0.0,0.9373949588,False,0.8,COMMITS,How long does it take to see benefits from exercise as a cancer survivor?,Physical Activity,manual,True,0,0.0,787,,
152,2,What are the benefits of exercise for cancer survivors and how long does it take to feel better?,What are the benefits of exercise for cancer survivors?,What are the benefits of exercise for cancer survivors?,1,0,1,0.9461395063205272,0.937354845869346,0.937354845869346,0.9402830660197398,2,False,0.9403047905816656,0.9373949588,False,0.8,COMMITS,How long does it take to see benefits from exercise as a cancer survivor?,Physical Activity,manual,True,0,0.0,787,,
152,3,What are the benefits of exercise for cancer survivors?,What are the benefits of exercise for cancer survivors?,What are the benefits of exercise for cancer survivors?,0,1,1,0.937354845869346,0.937354845869346,0.937354845869346,0.9373548458693458,2,False,0.937408701158937,0.9373949588,False,0.8,COMMITS,How long does it take to see benefits from exercise as a cancer survivor?,Physical Activity,manual,True,0,0.0,787,,
153,1,How does weight lifting affect the risk of colon cancer?,How does weight lifting affect the risk of colon cancer?,How does weight lifting affect the risk of colon cancer?,0,0,0,0.9548870429323936,0.9548870429323936,0.9548870429323936,0.9548870429323936,0,False,0.9548890963272256,0.9548870429,False,0.7857142857,COMMITS,Why might lifting weights help protect against colon cancer specifically?,Physical Activity,manual,True,0,0.0,1027,,
153,2,How does weight lifting potentially affect the risk of colon cancer?,How does weight lifting affect the risk of colon cancer?,How does weight lifting affect the risk of colon cancer?,0,0,0,0.957578716853128,0.9548870429323936,0.9548870429323936,0.9557842675726382,0,False,0.9557842675726382,0.9548870429,False,0.7857142857,COMMITS,Why might lifting weights help protect against colon cancer specifically?,Physical Activity,manual,True,0,0.0,1027,,
153,3,How does weight lifting affect the risk of colon cancer?,How does weight lifting affect the risk of colon cancer?,How does weight lifting potentially lower the risk of colon cancer?,0,0,0,0.9548870429323936,0.9548870429323936,0.960986526987229,0.9569202042840054,0,False,0.9569202042840054,0.9548870429,False,0.7857142857,COMMITS,Why might lifting weights help protect against colon cancer specifically?,Physical Activity,manual,True,0,0.0,1027,,
154,1,How does staying active after a cancer diagnosis affect longevity?,How can staying active after a cancer diagnosis affect survival rates?,How can staying active after a cancer diagnosis impact longevity and quality of life?,0,0,0,0.9675271975640908,0.95354649455163,0.9593107385809688,0.9601281435655632,0,False,0.9601281435655632,0.9686150022,False,0.7777777778,COMMITS,Does staying active after a cancer diagnosis actually help me live longer?,Physical Activity,manual,True,0,0.0,551,,
154,2,How can staying active after a cancer diagnosis affect longevity?,Can staying active after a cancer diagnosis improve survival chances?,How does staying active after a cancer diagnosis affect survival rates?,0,0,0,0.9668485665816196,0.9671010288610908,0.9553049254093684,0.9630848402840264,0,False,0.9631460233282856,0.9686150022,False,0.7777777778,COMMITS,Does staying active after a cancer diagnosis actually help me live longer?,Physical Activity,manual,True,0,0.0,551,,
154,3,Can staying active after a cancer diagnosis improve survival chances?,How can staying active after a cancer diagnosis affect longevity?,How can staying active after a cancer diagnosis affect longevity?,0,0,0,0.9671010288610908,0.9669913922141552,0.9669913922141552,0.9670279377631336,0,False,0.9669938043773656,0.9686150022,False,0.7777777778,COMMITS,Does staying active after a cancer diagnosis actually help me live longer?,Physical Activity,manual,True,0,0.0,551,,
155,1,Can what you eat influence your cancer risk?,Can diet influence cancer risk?,Can what you eat influence your cancer risk?,0,0,0,0.963303351478008,0.9455903698443168,0.963303351478008,0.9573990242667776,0,False,0.9573990242667776,0.9633033515,False,0.7777777778,COMMITS,Does what I eat actually affect my cancer risk?,Diet,manual,True,0,0.0,902,,
