row,pass,gen_q1,gen_q2,gen_q3,flag1,flag2,flag3,cos1,cos2,cos3,mean_cosine,n_flagged,all_noncommittal,score,arm,arm_position,arm_contrast_per_1k,arm_empathy_per_1k,arm_referral_per_1k,arm_len,unablatable
135,1,What type of exercises are recommended for improving bone health as a cancer survivor?,What type of exercises are recommended for improving bone health as a cancer survivor?,What type of exercises are recommended for improving bone health as a cancer survivor?,0,0,0,0.8740019850122842,0.8740019850122842,0.8740019850122842,0.8740019850122843,0,False,0.8740019850122843,-Q,0,2.1810250817884405,0.0,2.1810250817884405,917,
135,2,What type of exercises are recommended for improving bone health as a cancer survivor?,What type of exercises are recommended for improving bone health as a cancer survivor?,What type of exercises are recommended for improving bone health as a cancer survivor?,0,0,0,0.8740019850122842,0.8740019850122842,0.8740019850122842,0.8740019850122843,0,False,0.8740019850122843,-Q,1,2.1810250817884405,0.0,2.1810250817884405,917,
135,3,What type of exercises are recommended for improving bone health as a cancer survivor?,What type of exercises are recommended for improving bone health as a cancer survivor?,What type of exercises are recommended for improving bone health as a cancer survivor?,0,0,0,0.8740019850122842,0.8740019850122842,0.8740019850122842,0.8740019850122843,0,False,0.8739683670972415,-Q,0,2.1810250817884405,0.0,2.1810250817884405,917,
135,1,What type of exercises are recommended for improving bone health as a cancer survivor?,What type of exercises are recommended for improving bone health as a cancer survivor?,What type of exercises are recommended for improving bone health as a cancer survivor?,0,0,0,0.8739645045730261,0.8739645045730261,0.8739645045730261,0.8739645045730261,0,False,0.8740019850122843,-Q-D,1,2.808988764044944,0.0,0.0,712,
135,2,What type of exercises are recommended for improving bone health as a cancer survivor?,What type of exercises are recommended for improving bone health as a cancer survivor?,What type of exercises are recommended for improving bone health as a cancer survivor?,0,0,0,0.8740019850122842,0.8740019850122842,0.8740019850122842,0.8740019850122843,0,False,0.8740019850122843,-Q-D,0,2.808988764044944,0.0,0.0,712,
135,3,What type of exercises are recommended for improving bone health as a cancer survivor?,What type of exercises are recommended for improving bone health as a cancer survivor?,What exercises are recommended for improving bone health as a cancer survivor?,0,0,0,0.8740019850122842,0.8740019850122842,0.879576946083687,0.8758603053694185,0,False,0.8758700295866263,-Q-D,1,2.808988764044944,0.0,0.0,712,
135,1,What exercises are recommended for improving bone health as a cancer survivor?,What type of exercises are recommended for improving bone health as a cancer survivor?,What exercises are recommended for improving bone health as a cancer survivor?,1,1,1,0.879576946083687,0.8740019850122842,0.879576946083687,0.8777186257265527,3,True,0.0,control,2,1.9607843137254901,0.0,1.9607843137254901,1020,
135,2,What exercises are recommended for improving bone health as a cancer survivor?,What exercises are recommended for improving bone health as a cancer survivor?,What type of exercises are recommended for improving bone health as a cancer survivor?,1,1,1,0.879576946083687,0.879576946083687,0.8740019850122842,0.8777186257265527,3,True,0.0,control,2,1.9607843137254901,0.0,1.9607843137254901,1020,
135,3,What exercises are recommended for improving bone health as a cancer survivor?,What exercises are recommended for improving bone health as a cancer survivor?,What exercises are recommended for improving bone health as a cancer survivor?,1,1,1,0.879576946083687,0.879576946083687,0.879576946083687,0.879576946083687,3,True,0.0,control,2,1.9607843137254901,0.0,1.9607843137254901,1020,
137,1,What can I do to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,What can be done to manage bladder control after surgery?,1,1,1,0.931339252664415,0.931339252664415,0.9237606413947285,0.9288130489078528,3,True,0.0,-D,3,1.6313213703099512,0.8156606851549756,0.0,1226,
137,2,What can be done to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,1,1,1,0.9237606413947285,0.931339252664415,0.931339252664415,0.9288130489078528,3,True,0.0,-D,3,1.6313213703099512,0.8156606851549756,0.0,1226,
137,3,What can I do to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,1,1,1,0.931339252664415,0.931339252664415,0.931339252664415,0.931339252664415,3,True,0.0,-D,3,1.6313213703099512,0.8156606851549756,0.0,1226,
137,1,What are some ways to manage and prevent temporary urinary incontinence?,What are some ways to manage and prevent temporary urinary incontinence?,What steps can be taken to manage and prevent temporary urinary incontinence?,1,1,1,0.8764231575604766,0.8764231575604766,0.8773414715886196,0.8767292622365243,3,True,0.0,-H,4,0.0,0.0,1.6194331983805668,1235,
137,2,What can patients do to manage and prevent temporary urinary incontinence?,What can patients do to manage temporary urinary incontinence?,What can patients do to manage temporary urinary incontinence?,1,1,1,0.8805452798938399,0.86965143332799,0.86965143332799,0.8732827155166066,3,True,0.0,-H,4,0.0,0.0,1.6194331983805668,1235,
137,3,What are some ways to manage temporary urinary incontinence?,What are some ways to manage and prevent temporary urinary incontinence?,What are some ways to manage temporary urinary incontinence?,1,1,1,0.8660019156205208,0.8763685192843573,0.8659096283395159,0.8694266877481313,3,True,0.0,-H,4,0.0,0.0,1.6194331983805668,1235,
137,1,What can I do to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,0,0,0,0.931339252664415,0.931339252664415,0.931339252664415,0.931339252664415,0,False,0.931339252664415,-Q,1,1.627339300244101,0.8136696501220505,1.627339300244101,1229,
137,2,What can I do to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,0,0,0,0.931339252664415,0.931339252664415,0.931339252664415,0.931339252664415,0,False,0.931339252664415,-Q,1,1.627339300244101,0.8136696501220505,1.627339300244101,1229,
137,3,What can I do to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,0,0,0,0.931339252664415,0.931339252664415,0.931339252664415,0.931339252664415,0,False,0.931339252664415,-Q,2,1.627339300244101,0.8136696501220505,1.627339300244101,1229,
137,1,What can I do to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,0,0,0,0.931339252664415,0.931339252664415,0.931339252664415,0.931339252664415,0,False,0.931339252664415,-Q-D,2,1.7730496453900708,0.8865248226950354,0.0,1128,
137,2,What can I do to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,1,0,1,0.931339252664415,0.931339252664415,0.931339252664415,0.931339252664415,2,False,0.931339252664415,-Q-D,0,1.7730496453900708,0.8865248226950354,0.0,1128,
137,3,What can I do to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,1,1,0,0.931339252664415,0.931339252664415,0.931339252664415,0.931339252664415,2,False,0.931339252664415,-Q-D,1,1.7730496453900708,0.8865248226950354,0.0,1128,
137,1,What can I do to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,1,1,1,0.931339252664415,0.931339252664415,0.931339252664415,0.931339252664415,3,True,0.0,control,0,1.5071590052750565,0.7535795026375283,1.5071590052750565,1327,
137,2,What can be done to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,1,1,1,0.9237606413947285,0.931339252664415,0.931339252664415,0.9288130489078528,3,True,0.0,control,2,1.5071590052750565,0.7535795026375283,1.5071590052750565,1327,
137,3,What can I do to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,1,1,1,0.931339252664415,0.9314270112719002,0.931339252664415,0.9313685055335768,3,True,0.0,control,0,1.5071590052750565,0.7535795026375283,1.5071590052750565,1327,
140,1,What is the best dietary approach to reduce cancer risk?,What dietary changes can help reduce cancer risk?,What dietary changes can help reduce cancer risk?,1,1,1,0.8990816606125902,0.8982848277253617,0.8982848277253617,0.8985504386877712,3,True,0.0,-H,2,1.1441647597254005,0.0,0.0,874,
140,2,What dietary approach is recommended for reducing cancer risk?,What is the best dietary approach to reduce cancer risk?,What dietary changes can help reduce cancer risk?,1,1,1,0.8954657685658913,0.8990816606125902,0.8982848277253617,0.8976107523012811,3,True,0.0,-H,1,1.1441647597254005,0.0,0.0,874,
140,3,What dietary changes can help reduce cancer risk?,What dietary changes can help reduce cancer risk?,What dietary approach is recommended for reducing cancer risk?,1,1,1,0.8982848277253617,0.8982848277253617,0.8954657685658913,0.8973451413388714,3,True,0.0,-H,2,1.1441647597254005,0.0,0.0,874,
140,1,What is the best dietary approach to reduce cancer risk?,What is the best dietary approach to reduce cancer risk?,What dietary approach is recommended for reducing cancer risk?,1,1,1,0.8990816606125902,0.8990816606125902,0.8954657685658913,0.8978763632636907,3,True,0.0,-Q,0,2.314814814814815,0.0,0.0,864,
140,2,What is the best dietary approach to reduce cancer risk?,What is the best dietary approach to reduce cancer risk?,What is the best dietary approach to reduce cancer risk?,1,1,1,0.8990173520361102,0.8990173520361102,0.8990173520361102,0.8990173520361102,3,True,0.0,-Q,0,2.314814814814815,0.0,0.0,864,
140,3,What dietary approach is recommended for reducing cancer risk?,What dietary approach is recommended for reducing cancer risk?,What is the best dietary approach to reduce cancer risk?,1,1,1,0.8954657685658913,0.8954657685658913,0.8990816606125902,0.896671065914791,3,True,0.0,-Q,1,2.314814814814815,0.0,0.0,864,
140,1,What dietary approach is recommended for reducing cancer risk?,What is the best dietary approach to reduce cancer risk?,What dietary approach is recommended for reducing cancer risk?,1,1,1,0.8954657685658913,0.8990816606125902,0.8954657685658913,0.896671065914791,3,True,0.0,-Q-D,1,2.314814814814815,0.0,0.0,864,
140,2,What is the best dietary approach to reduce cancer risk?,What dietary approach is recommended for reducing cancer risk?,What dietary approach is recommended for reducing cancer risk?,1,1,1,0.8990816606125902,0.8954657685658913,0.8954657685658913,0.896671065914791,3,True,0.0,-Q-D,3,2.314814814814815,0.0,0.0,864,
140,3,What should I focus on in my diet to reduce cancer risk?,What specific foods or nutrients should I focus on to reduce cancer risk?,What dietary approach is recommended for reducing cancer risk?,1,1,1,0.9340851382311567,0.9478598216864897,0.8954657685658913,0.9258035761611794,3,True,0.0,-Q-D,3,2.314814814814815,0.0,0.0,864,
140,1,What dietary approach is recommended for reducing cancer risk?,What dietary approach is recommended for reducing cancer risk?,What dietary approach is recommended for reducing cancer risk?,1,1,1,0.8953887873734403,0.8953887873734403,0.8953887873734403,0.8953887873734403,3,True,0.0,control,3,2.2650056625141564,0.0,0.0,883,
140,2,What dietary approach is recommended for reducing cancer risk?,What is the best dietary approach to reduce cancer risk?,What dietary changes can help reduce cancer risk?,1,1,1,0.8954388416571994,0.8990650046930425,0.8982481204157245,0.8975839889219889,3,True,0.0,control,2,2.2650056625141564,0.0,0.0,883,
140,3,What dietary changes can help reduce cancer risk?,What dietary changes can help reduce cancer risk?,What dietary changes can help reduce cancer risk?,1,1,1,0.8982848277253617,0.8982848277253617,0.8982848277253617,0.8982848277253618,3,True,0.0,control,0,2.2650056625141564,0.0,0.0,883,
141,1,What is the impact of physical activity on cancer survival?,What are the benefits of physical activity for cancer survival?,What are the benefits of physical activity for cancer survival?,1,1,1,0.9281997115535242,0.9216223690078795,0.9216223690078795,0.9238148165230945,3,True,0.0,-Q,0,2.0120724346076457,0.0,0.0,994,
141,2,What are the benefits of physical activity on cancer survival?,What are the benefits of physical activity for cancer survival?,What are the benefits of physical activity for cancer survival?,1,1,1,0.9224942066658742,0.9216223690078795,0.9216223690078795,0.9219129815605444,3,True,0.0,-Q,2,2.0120724346076457,0.0,0.0,994,
141,3,What are the benefits of physical activity for cancer survival?,What are the benefits of physical activity for cancer survival?,What impact does physical activity have on cancer survival?,1,1,1,0.9216223690078795,0.9216223690078795,0.9291543055412673,0.9241330145190089,3,True,0.0,-Q,0,2.0120724346076457,0.0,0.0,994,
141,1,What are the benefits of physical activity for cancer survival?,What are the benefits of physical activity for cancer survival?,What is the impact of physical activity on cancer survival?,1,1,1,0.9216223690078795,0.9216223690078795,0.9281997115535242,0.9238148165230945,3,True,0.0,-Q-D,1,2.0120724346076457,0.0,0.0,994,
141,2,What are the benefits of physical activity for cancer survival?,What are the benefits of physical activity on cancer survival?,What are the benefits of physical activity on cancer survival?,1,1,1,0.9216223690078795,0.9224558527893181,0.9224942066658742,0.9221908094876906,3,True,0.0,-Q-D,0,2.0120724346076457,0.0,0.0,994,
141,3,What are the benefits of physical activity for cancer survival?,What is the impact of physical activity on cancer survival?,What is the impact of physical activity on cancer survival?,1,1,1,0.9216223690078795,0.9282031064441099,0.9282031064441099,0.9260095272986998,3,True,0.0,-Q-D,2,2.0120724346076457,0.0,0.0,994,
141,1,What are the benefits of physical activity for cancer survival?,What is the impact of physical activity on cancer survival?,What are the benefits of physical activity on cancer survival?,1,1,1,0.9216223690078795,0.9281997115535242,0.9224942066658742,0.9241054290757593,3,True,0.0,control,2,1.833180568285976,0.0,0.0,1091,
141,2,What are the benefits of physical activity for cancer survival?,What is the impact of physical activity on cancer survival?,What are the benefits of physical activity on cancer survival?,1,1,1,0.9216223690078795,0.9281997115535242,0.9224942066658742,0.9241054290757593,3,True,0.0,control,1,1.833180568285976,0.0,0.0,1091,
141,3,What are the benefits of physical activity for cancer survival?,What impact does physical activity have on cancer survival and what types of exercises are recommended?,What are the benefits of physical activity on cancer survival?,1,1,1,0.9216223690078795,0.9613896531731024,0.9224942066658742,0.935168742948952,3,True,0.0,control,1,1.833180568285976,0.0,0.0,1091,
143,1,What are the effects of exercise on PSA levels for prostate cancer survivors?,Is exercise safe for prostate cancer survivors and how does it affect PSA levels?,What are the effects of exercise on PSA levels for prostate cancer survivors?,1,0,1,0.9110447380637925,0.9137374391310136,0.9110447380637925,0.9119423050861996,2,False,0.9119423050861996,-D,4,1.615508885298869,1.615508885298869,0.0,619,
143,2,What are the effects of exercise on PSA levels for prostate cancer survivors?,Is exercise safe for prostate cancer survivors and how does it affect PSA levels?,Is exercise safe for prostate cancer survivors and how does it affect PSA levels?,1,1,1,0.9110447380637925,0.9137374391310136,0.9137374391310136,0.9128398721086066,3,True,0.0,-D,2,1.615508885298869,1.615508885298869,0.0,619,
143,3,Is exercise safe for prostate cancer survivors and how does it affect PSA levels?,What are the effects of exercise on PSA levels for prostate cancer survivors?,Is exercise safe for prostate cancer survivors and how does it affect PSA levels?,0,1,0,0.9137374391310136,0.9110447380637925,0.9137374391310136,0.9128398721086066,1,False,0.9128398721086066,-D,0,1.615508885298869,1.615508885298869,0.0,619,
143,1,Is exercise safe for prostate cancer survivors?,Is exercise safe for prostate cancer survivors?,Is exercise safe for prostate cancer survivors?,0,0,0,0.8779878529618707,0.8779878529618707,0.8779878529618707,0.8779878529618707,0,False,0.8779878529618707,-H,0,0.0,0.0,1.5772870662460567,634,
143,2,Is exercise safe for prostate cancer survivors?,Is exercise safe for prostate cancer survivors and does it affect PSA levels?,Is exercise safe for prostate cancer survivors?,0,0,0,0.8779878529618707,0.9202046904949557,0.8779878529618707,0.8920601321395657,0,False,0.8920601321395657,-H,1,0.0,0.0,1.5772870662460567,634,
143,3,Is exercise safe for prostate cancer survivors and how can it affect PSA levels?,Is exercise safe for prostate cancer survivors?,Is exercise safe for prostate cancer survivors and how can it affect their health?,0,0,0,0.9153241022176108,0.8779878529618707,0.8823461476531059,0.8918860342775291,0,False,0.8918860342775291,-H,1,0.0,0.0,1.5772870662460567,634,
143,1,Is exercise safe for prostate cancer survivors and does it affect PSA levels?,Is exercise safe for prostate cancer survivors and does it affect PSA levels?,Is exercise safe for prostate cancer survivors and does it affect PSA levels?,0,0,1,0.9202046904949557,0.9202046904949557,0.9202046904949557,0.9202046904949558,1,False,0.9202046904949558,-Q,1,1.5822784810126582,1.5822784810126582,1.5822784810126582,632,
143,2,Is exercise safe for prostate cancer survivors and how does it affect PSA levels?,Is exercise safe for prostate cancer survivors and does it affect PSA levels?,Is exercise safe for prostate cancer survivors and does it affect PSA levels?,1,1,0,0.9137374391310136,0.9202046904949557,0.9202046904949557,0.9180489400403083,2,False,0.9179931495872422,-Q,4,1.5822784810126582,1.5822784810126582,1.5822784810126582,632,
143,3,Is exercise safe for prostate cancer survivors and how does it affect PSA levels?,Is exercise safe for prostate cancer survivors and does it affect PSA levels?,Is exercise safe for prostate cancer survivors and how does it affect PSA levels?,0,0,0,0.9137374391310136,0.9202046904949557,0.9137374391310136,0.9158931895856609,0,False,0.9158931895856609,-Q,3,1.5822784810126582,1.5822784810126582,1.5822784810126582,632,
143,1,How does exercise impact PSA levels in prostate cancer survivors?,How does exercise impact PSA levels in prostate cancer survivors?,Is exercise safe for prostate cancer survivors and how does it affect PSA levels?,0,0,0,0.9130228084767488,0.9130228084767488,0.9137374391310136,0.9132610186948371,0,False,0.9132610186948371,-Q-D,3,2.079002079002079,2.079002079002079,0.0,481,
143,2,How does exercise impact PSA levels in prostate cancer survivors?,How does exercise impact PSA levels in prostate cancer survivors?,Is exercise safe for prostate cancer survivors and does it affect PSA levels?,0,0,0,0.9130228084767488,0.9130228084767488,0.9202046904949557,0.9154167691494844,0,False,0.9153704041221653,-Q-D,0,2.079002079002079,2.079002079002079,0.0,481,
143,3,How does exercise impact PSA levels in prostate cancer survivors?,How does exercise impact PSA levels in prostate cancer survivors?,How does exercise impact PSA levels in prostate cancer survivors?,0,0,0,0.9130228084767488,0.9130228084767488,0.9130228084767488,0.9130228084767488,0,False,0.9130228084767488,-Q-D,2,2.079002079002079,2.079002079002079,0.0,481,
143,1,Is exercise safe for prostate cancer survivors and how does it affect PSA levels?,Is exercise safe for prostate cancer survivors and how does it affect PSA levels?,Is exercise safe for prostate cancer survivors and how does it affect PSA levels?,1,1,1,0.9137374391310136,0.9137374391310136,0.9137374391310136,0.9137374391310136,3,True,0.0,control,2,1.297016861219196,1.297016861219196,1.297016861219196,771,
143,2,Is exercise safe for prostate cancer survivors and how does it affect PSA levels?,What should I consider about exercise and PSA levels when managing prostate cancer?,Is exercise safe for prostate cancer survivors and how does it affect PSA levels?,1,1,1,0.9137374391310136,0.9271582309081515,0.9137374391310136,0.9182110363900596,3,True,0.0,control,3,1.297016861219196,1.297016861219196,1.297016861219196,771,
143,3,How does exercise impact PSA levels for prostate cancer survivors?,Is exercise safe for prostate cancer survivors and how does it affect PSA levels?,How does exercise impact PSA levels for prostate cancer survivors?,1,1,1,0.9150252694753855,0.9137374391310136,0.9150252694753855,0.9145959926939282,3,True,0.0,control,4,1.297016861219196,1.297016861219196,1.297016861219196,771,
144,1,What should I do if I'm experiencing discomfort during urination and I'm concerned about my heart health?,What should I do if I'm experiencing discomfort during urination and want to know about my heart health?,What should I do if I'm experiencing discomfort during urination and I'm concerned about my heart health?,1,1,1,0.9460417474728304,0.9350167422131317,0.9460417474728304,0.9423667457195976,3,True,0.0,-D,3,1.037344398340249,1.037344398340249,0.0,964,
144,2,What should I do if I'm experiencing discomfort during urination and want to know about my heart health?,What should I do if I'm experiencing discomfort during urination and I'm concerned about my heart health?,What should I do if I'm concerned about discomfort during urination and my heart health?,1,1,1,0.9350434831072935,0.9460820007444495,0.9437505705730195,0.9416253514749209,3,True,0.0,-D,3,1.037344398340249,1.037344398340249,0.0,964,
144,3,What should I do if I'm experiencing discomfort during urination and I'm concerned about my heart health?,What should I do if I'm experiencing discomfort during urination and want to know about my heart health?,What should I do if I'm experiencing discomfort during urination and want to know about my heart health?,1,1,1,0.9460820007444495,0.9350434831072935,0.9350434831072935,0.9387229889863455,3,True,0.0,-D,3,1.037344398340249,1.037344398340249,0.0,964,
144,1,What should I do about my symptoms and heart health?,What should I do about my symptoms and heart health?,What should I do about my symptoms and heart health?,1,1,1,0.8656224682527304,0.8656224682527304,0.8656224682527304,0.8656224682527304,3,True,0.0,-H,0,1.0548523206751055,0.0,1.0548523206751055,948,
144,2,What should I do about my symptoms and heart health?,What should I do about my symptoms and heart health?,What should I do about my symptoms and heart health?,1,1,1,0.8656224682527304,0.8656224682527304,0.8656224682527304,0.8656224682527304,3,True,0.0,-H,1,1.0548523206751055,0.0,1.0548523206751055,948,
144,3,What should I do about my symptoms and heart health?,What should I do about my symptoms and heart health?,What should I do about my symptoms and heart health?,1,1,1,0.8656224682527304,0.8656224682527304,0.8656224682527304,0.8656224682527304,3,True,0.0,-H,1,1.0548523206751055,0.0,1.0548523206751055,948,
144,1,What should I do about my urinary discomfort and heart health concerns?,What should I do about my urinary discomfort and heart health concerns?,What should I do about my urinary discomfort and heart health concerns?,1,1,1,0.9250187491213473,0.9250187491213473,0.9250187491213473,0.9250187491213473,3,True,0.0,-Q,1,1.951219512195122,0.975609756097561,0.975609756097561,1025,
144,2,What should I do about my urinary discomfort and heart health concerns?,What should I do about my urinary discomfort and heart health concerns?,What should I do about my urinary discomfort and how does it relate to my heart health?,1,1,1,0.9250456312045261,0.9250456312045261,0.9314368441351837,0.9271760355147453,3,True,0.0,-Q,2,1.951219512195122,0.975609756097561,0.975609756097561,1025,
144,3,What should I do about my urinary discomfort and heart health concerns?,What should I do about my urinary discomfort and heart health concerns?,What should I do about my urinary discomfort and heart health concerns?,1,1,1,0.9250456312045261,0.9250456312045261,0.9250456312045261,0.9250456312045262,3,True,0.0,-Q,4,1.951219512195122,0.975609756097561,0.975609756097561,1025,
144,1,What should I do if I'm experiencing discomfort during urination and want to know about my heart health?,What should I do if I'm experiencing discomfort during urination and want to know about my heart health?,What should I do if I'm experiencing discomfort during urination and want to know about my heart health?,1,1,1,0.9350145423522006,0.9350145423522006,0.9350145423522006,0.9350145423522006,3,True,0.0,-Q-D,2,1.0893246187363834,1.0893246187363834,0.0,918,
144,2,What should I do if I'm experiencing discomfort during urination and want to know about my heart health?,What should I do if I'm experiencing discomfort during urination and I'm concerned about my heart health?,What should I do if I'm experiencing discomfort during urination and want to know about my heart health?,1,1,1,0.9350434831072935,0.9460820007444495,0.9350434831072935,0.9387229889863455,3,True,0.0,-Q-D,0,1.0893246187363834,1.0893246187363834,0.0,918,
144,3,What should I do if I'm experiencing discomfort during urination and how does it relate to my heart health?,What should I do if I'm experiencing discomfort during urination and want to know about my heart health?,What should I do if I'm experiencing discomfort during urination and want to know about my heart health?,1,1,1,0.943737093276809,0.9350434831072935,0.9350434831072935,0.9379413531637987,3,True,0.0,-Q-D,2,1.0893246187363834,1.0893246187363834,0.0,918,
144,1,What should I do about my urinary discomfort and how does it relate to my heart health?,What should I do about my urinary discomfort and its relation to heart health?,What should I do about my urinary discomfort and heart health?,1,1,1,0.9314542981287104,0.9300961885800291,0.9217944742363848,0.9277816536483746,3,True,0.0,control,4,1.8674136321195145,0.9337068160597572,0.9337068160597572,1071,
144,2,What should I do about my urinary discomfort and heart health?,What should I do about my urinary discomfort and heart health concerns?,What should I do about my urinary discomfort and heart health?,1,1,1,0.9218161355070525,0.9250456312045261,0.9218161355070525,0.922892634072877,3,True,0.0,control,4,1.8674136321195145,0.9337068160597572,0.9337068160597572,1071,
144,3,What should I do about my urinary discomfort and heart health?,What should I do about my urinary discomfort and heart health?,What should I do about my urinary discomfort and heart health concerns?,1,1,1,0.9218161355070525,0.9218161355070525,0.9250456312045261,0.922892634072877,3,True,0.0,control,0,1.8674136321195145,0.9337068160597572,0.9337068160597572,1071,
145,1,What are the benefits of regular exercise for breast cancer survivors?,What are the benefits of regular exercise for breast cancer survivors?,What are the benefits of regular exercise for breast cancer survivors?,0,0,0,0.8883028995040175,0.8883028995040175,0.8883028995040175,0.8883028995040175,0,False,0.8883028995040175,-H,2,0.0,0.0,0.0,725,
145,2,What are the benefits of regular exercise for breast cancer survivors?,What are the benefits of regular exercise for breast cancer survivors?,What are the benefits of regular exercise for breast cancer survivors?,0,0,0,0.8883028995040175,0.8883028995040175,0.8883028995040175,0.8883028995040175,0,False,0.8883028995040175,-H,0,0.0,0.0,0.0,725,
145,3,What are the benefits of regular exercise for breast cancer survivors?,What are the benefits of regular exercise for breast cancer survivors?,What are the benefits of regular exercise for breast cancer survivors?,0,0,0,0.8883028995040175,0.8883028995040175,0.8883028995040175,0.8883028995040175,0,False,0.8883028995040175,-H,0,0.0,0.0,0.0,725,
145,1,What are the benefits of exercise for postmenopausal women concerned about breast cancer?,What are the benefits of exercise for postmenopausal women concerned about breast cancer?,What are the benefits of exercise for postmenopausal women concerned about breast cancer?,0,0,0,0.9394363122803767,0.9394363122803767,0.9394363122803767,0.9394363122803767,0,False,0.9394363122803767,-Q,0,0.0,1.267427122940431,0.0,789,
145,2,What are the benefits of exercise for postmenopausal women concerned about breast cancer?,What are the benefits of exercise for postmenopausal women concerned about breast cancer?,What are the benefits of exercise for postmenopausal women concerned about breast cancer?,0,0,0,0.9394363122803767,0.9394363122803767,0.9394363122803767,0.9394363122803767,0,False,0.9394363122803767,-Q,3,0.0,1.267427122940431,0.0,789,
145,3,What are the benefits of exercise for postmenopausal women concerned about breast cancer?,What are the benefits of exercise for postmenopausal women concerned about breast cancer?,What are the benefits of exercise for postmenopausal women concerned about breast cancer?,0,0,0,0.9394363122803767,0.9394363122803767,0.9394363122803767,0.9394363122803767,0,False,0.9394363122803767,-Q,3,0.0,1.267427122940431,0.0,789,
145,1,What are the benefits of exercise for postmenopausal women concerned about breast cancer?,What are the benefits of exercise for postmenopausal women concerned about breast cancer?,What are the benefits of exercise for postmenopausal women concerned about breast cancer?,0,0,0,0.9394363122803767,0.9394363122803767,0.9394363122803767,0.9394363122803767,0,False,0.9394363122803767,-Q-D,1,0.0,1.267427122940431,0.0,789,
145,2,What are the benefits of exercise for postmenopausal women concerned about breast cancer?,What are the benefits of exercise for postmenopausal women concerned about breast cancer?,What are the benefits of exercise for postmenopausal women concerned about breast cancer?,0,0,0,0.9394363122803767,0.9394363122803767,0.9394363122803767,0.9394363122803767,0,False,0.9394363122803767,-Q-D,2,0.0,1.267427122940431,0.0,789,
145,3,What are the benefits of exercise for postmenopausal women concerned about breast cancer?,What are the benefits of exercise for postmenopausal women concerned about breast cancer?,What are the benefits of exercise for postmenopausal women concerned about breast cancer?,0,0,0,0.9394363122803767,0.9394363122803767,0.9394363122803767,0.9394363122803767,0,False,0.9394363122803767,-Q-D,1,0.0,1.267427122940431,0.0,789,
145,1,What are the benefits of exercise for postmenopausal women concerned about breast cancer?,What are the benefits of exercise for postmenopausal women concerned about breast cancer?,What are the benefits of exercise for postmenopausal women concerned about breast cancer?,1,1,1,0.9394363122803767,0.9394363122803767,0.9394363122803767,0.9394363122803767,3,True,0.0,control,3,0.0,1.218026796589525,0.0,821,
145,2,What are the benefits of exercise for postmenopausal women concerned about breast cancer?,What are the benefits of exercise for postmenopausal women concerned about breast cancer?,What are the benefits of exercise for postmenopausal women concerned about breast cancer?,1,1,1,0.9394363122803767,0.9394363122803767,0.9394363122803767,0.9394363122803767,3,True,0.0,control,1,0.0,1.218026796589525,0.0,821,
145,3,What are the benefits of exercise for postmenopausal women concerned about breast cancer?,What are the benefits of exercise for postmenopausal women concerned about breast cancer?,What are the benefits of exercise for postmenopausal women concerned about breast cancer?,1,1,1,0.9394363122803767,0.9394363122803767,0.9394363122803767,0.9394363122803767,3,True,0.0,control,2,0.0,1.218026796589525,0.0,821,
147,1,What is a PET scan and how does it relate to cancer and heart health?,What is a PET scan and how does it relate to cancer and heart health?,What is a PET scan and how does it relate to cancer detection and heart health?,0,0,0,0.9370012352626678,0.9370012352626678,0.9338895365742861,0.9359640023665405,0,False,0.9359640023665405,-Q,2,1.3368983957219251,0.0,0.0,748,
147,2,What is a PET scan and how does it relate to cancer detection and heart health?,What is a PET scan and how does it relate to cancer detection and heart health?,What is a PET scan and how does it relate to cancer and heart health?,0,0,0,0.9338895365742861,0.9338895365742861,0.9370012352626678,0.9349267694704132,0,False,0.9349267694704132,-Q,0,1.3368983957219251,0.0,0.0,748,
147,3,What is a PET scan and how does it relate to cancer detection and heart health?,What is a PET scan and how does it relate to cancer detection and heart health?,What is a PET scan and how does it relate to cancer detection and heart health?,0,0,0,0.9338895365742861,0.9338895365742861,0.9338895365742861,0.9338895365742861,0,False,0.9338895365742861,-Q,2,1.3368983957219251,0.0,0.0,748,
